b'\xad', 2024-05-19 03:04:34.734189
b'\xae', 2024-05-19 03:04:39.722838
b'\xaf', 2024-05-19 03:04:44.723517
b'\xb0', 2024-05-19 03:04:49.722927
b'\xb1', 2024-05-19 03:04:54.713026
b'\xb2', 2024-05-19 03:04:59.716600
b'\xb3', 2024-05-19 03:05:04.723571
b'\xb4', 2024-05-19 03:05:09.703606
b'\xb5', 2024-05-19 03:05:14.705048
b'\xb6', 2024-05-19 03:05:19.706503
b'\xb7', 2024-05-19 03:05:24.692014
b'\xb8', 2024-05-19 03:05:29.692650
b'\xb9', 2024-05-19 03:05:34.694851
b'\xba', 2024-05-19 03:05:39.683716
b'\xbb', 2024-05-19 03:05:44.686184
b'\xbc', 2024-05-19 03:05:49.685704
b'\xbd', 2024-05-19 03:05:54.674160
b'\xbe', 2024-05-19 03:05:59.672077
b'\xbf', 2024-05-19 03:06:04.675040
b'\xc0', 2024-05-19 03:06:09.667431
b'\xc1', 2024-05-19 03:06:14.664852
b'\xc2', 2024-05-19 03:06:19.666774
b'\xc3', 2024-05-19 03:06:24.655356
b'\xc4', 2024-05-19 03:06:29.655120
b'\xc5', 2024-05-19 03:06:34.652642
b'\xc6', 2024-05-19 03:06:39.667328
b'\xc7', 2024-05-19 03:06:44.644118
b'\xc8', 2024-05-19 03:06:49.644161
b'\xc9', 2024-05-19 03:06:54.635107
b'\xca', 2024-05-19 03:06:59.633968
b'\xcb', 2024-05-19 03:07:04.634127
b'\xcc', 2024-05-19 03:07:09.627320
b'\xcd', 2024-05-19 03:07:14.622445
b'\xce', 2024-05-19 03:07:19.626824
b'\xcf', 2024-05-19 03:07:24.623575
b'\xd0', 2024-05-19 03:07:29.614572
b'\xd1', 2024-05-19 03:07:34.612431
b'\xd2', 2024-05-19 03:07:39.606332
b'\xd3', 2024-05-19 03:07:44.607495
b'\xd4', 2024-05-19 03:07:49.614216
b'\xd5', 2024-05-19 03:07:54.592363
b'\xd6', 2024-05-19 03:07:59.599865
b'\xd7', 2024-05-19 03:08:04.591809
b'\xd8', 2024-05-19 03:08:09.594474
b'\xd9', 2024-05-19 03:08:14.586436
b'\xda', 2024-05-19 03:08:19.583345
b'\xdb', 2024-05-19 03:08:24.582989
b'\xe8', 2024-05-19 03:09:29.534616
b'\xe9', 2024-05-19 03:09:34.539025
b'\xea', 2024-05-19 03:09:39.536360
b'\xeb', 2024-05-19 03:09:44.523669
b'\xec', 2024-05-19 03:09:49.524102
b'\xed', 2024-05-19 03:09:54.526397
b'\xee', 2024-05-19 03:09:59.512492
b'\xef', 2024-05-19 03:10:04.518247
b'\xf0', 2024-05-19 03:10:09.513029
b'\xf1', 2024-05-19 03:10:14.503281
b'\x0b', 2024-05-19 03:12:24.431459
b'\x0c', 2024-05-19 03:12:29.418211
b'\r', 2024-05-19 03:12:34.414819
b'\x0e', 2024-05-19 03:12:39.415383
b'\x0f', 2024-05-19 03:12:44.420104
b'\x10', 2024-05-19 03:12:49.405762
b'\x11', 2024-05-19 03:12:54.408243
b'\x12', 2024-05-19 03:12:59.405410
b'\x13', 2024-05-19 03:13:04.399687
b'>', 2024-05-19 03:16:39.266148
b'?', 2024-05-19 03:16:44.257252
b'@', 2024-05-19 03:16:49.253595
b'A', 2024-05-19 03:16:54.289269
b'B', 2024-05-19 03:16:59.247220
b'C', 2024-05-19 03:17:04.497505
b'd', 2024-05-19 03:19:49.129731
b'e', 2024-05-19 03:19:54.127976
b'f', 2024-05-19 03:19:59.116870
b'g', 2024-05-19 03:20:04.117846
b'h', 2024-05-19 03:20:09.114464
b'i', 2024-05-19 03:20:14.109417
b'j', 2024-05-19 03:20:19.106290
b'k', 2024-05-19 03:20:24.092983
b'l', 2024-05-19 03:20:29.095374
b'm', 2024-05-19 03:20:34.096689
b'n', 2024-05-19 03:20:39.085868
b'o', 2024-05-19 03:20:44.085779
b'p', 2024-05-19 03:20:49.086832
b'q', 2024-05-19 03:20:54.076603
b'r', 2024-05-19 03:20:59.073926
b't', 2024-05-19 03:21:09.067654
b'u', 2024-05-19 03:21:14.090632
b'v', 2024-05-19 03:21:19.557866
b'w', 2024-05-19 03:21:24.058170
b'x', 2024-05-19 03:21:29.045859
b'y', 2024-05-19 03:21:34.047735
b'\x90', 2024-05-19 03:23:28.967266
b'\x91', 2024-05-19 03:23:33.968641
b'\x92', 2024-05-19 03:23:38.980520
b'\x93', 2024-05-19 03:23:43.973964
b'\xa6', 2024-05-19 03:25:18.894136
b'\xa8', 2024-05-19 03:25:28.889857
b'\xdf', 2024-05-19 03:30:03.716224
b'\xe1', 2024-05-19 03:30:13.708062
b'\xe2', 2024-05-19 03:30:18.707380
b'\xe3', 2024-05-19 03:30:23.721375
