b'\x10\x12\x10\x12\x10\x12', 2024-05-08 03:18:03.982083
b'$\x12$\x12$\x12', 2024-05-08 03:18:08.984284
b'8\x128\x128\x12', 2024-05-08 03:18:13.970945
b'L\x12L\x12L\x12', 2024-05-08 03:18:18.976132
b'`\x12`\x12`\x12', 2024-05-08 03:18:23.971828
b't\x12t\x12t\x12', 2024-05-08 03:18:28.975627
b'\x88\x12\x88\x12\x88\x12', 2024-05-08 03:18:33.976779
b'\x9c\x12\x9c\x12\x9c\x12', 2024-05-08 03:18:38.974390
b'\xb0\x12\xb0\x12\xb0\x12', 2024-05-08 03:18:43.975099
b'\xc4\x12\xc4\x12\xc4\x12', 2024-05-08 03:18:48.962883
b'\xd8\x12\xd8\x12\xd8\x12', 2024-05-08 03:18:53.964369
b'\xec\x12\xec\x12\xec\x12', 2024-05-08 03:18:58.966436
b'\x00\x13\x00\x13\x00\x13', 2024-05-08 03:19:03.965848
b'\x14\x13\x14\x13\x14\x13', 2024-05-08 03:19:08.963216
b'(\x13(\x13(\x13', 2024-05-08 03:19:13.953679
b'<\x13<\x13<\x13', 2024-05-08 03:19:18.956280
b'P\x13P\x13P\x13', 2024-05-08 03:19:23.955495
b'd\x13d\x13d\x13', 2024-05-08 03:19:28.956973
b'x\x13x\x13x\x13', 2024-05-08 03:19:33.953473
b'\x8c\x13\x8c\x13\x8c\x13', 2024-05-08 03:19:38.960060
b'\xa0\x13\xa0\x13\xa0\x13', 2024-05-08 03:19:43.954488
b'\xb4\x13\xb4\x13\xb4\x13', 2024-05-08 03:19:48.944822
b'\xc8\x13\xc8\x13\xc8\x13', 2024-05-08 03:19:53.966751
b'\xdc\x13\xdc\x13\xdc\x13', 2024-05-08 03:19:58.947505
b'\xf0\x13\xf0\x13\xf0\x13', 2024-05-08 03:20:03.945561
b'\x04\x14\x04\x14\x04\x14', 2024-05-08 03:20:08.961150
b'\x18\x14\x18\x14\x18\x14', 2024-05-08 03:20:13.944846
b',\x14,\x14,\x14', 2024-05-08 03:20:18.936776
b'@\x14@\x14@\x14', 2024-05-08 03:20:23.935576
b'T\x14T\x14T\x14', 2024-05-08 03:20:28.939883
b'h\x14h\x14h\x14', 2024-05-08 03:20:33.938807
b'|\x14|\x14|\x14', 2024-05-08 03:20:38.956911
b'\x90\x14\x90\x14\x90\x14', 2024-05-08 03:20:43.936552
b'\xa4\x14\xa4\x14\xa4\x14', 2024-05-08 03:20:48.935373
b'\xb8\x14\xb8\x14\xb8\x14', 2024-05-08 03:20:53.925658
b'\xcc\x14\xcc\x14\xcc\x14', 2024-05-08 03:20:58.927913
b'\xe0\x14\xe0\x14\xe0\x14', 2024-05-08 03:21:03.973252
b'\xf4\x14\xf4\x14\xf4\x14', 2024-05-08 03:21:08.927307
b'\x08\x15\x08\x15\x08\x15', 2024-05-08 03:21:13.926175
b'\x1c\x15\x1c\x15\x1c\x15', 2024-05-08 03:21:18.926862
b'0\x150\x150\x15', 2024-05-08 03:21:23.928522
b'D\x15D\x15D\x15', 2024-05-08 03:21:28.917392
b'X\x15X\x15X\x15', 2024-05-08 03:21:33.917785
b'l\x15l\x15l\x15', 2024-05-08 03:21:38.917365
b'\x80\x15\x80\x15\x80\x15', 2024-05-08 03:21:43.919516
b'\x94\x15\x94\x15\x94\x15', 2024-05-08 03:21:48.916235
b'\xa8\x15\xa8\x15\xa8\x15', 2024-05-08 03:21:53.920494
b'\xbc\x15\xbc\x15\xbc\x15', 2024-05-08 03:21:58.918316
b'\xd0\x15\xd0\x15\xd0\x15', 2024-05-08 03:22:03.907260
b'\xe4\x15\xe4\x15\xe4\x15', 2024-05-08 03:22:08.908501
b'\xf8\x15\xf8\x15\xf8\x15', 2024-05-08 03:22:13.908858
b'\x0c\x16\x0c\x16\x0c\x16', 2024-05-08 03:22:18.906246
b' \x16 \x16 \x16', 2024-05-08 03:22:23.906518
b'4\x164\x164\x16', 2024-05-08 03:22:28.906746
b'H\x16H\x16H\x16', 2024-05-08 03:22:33.928950
b'\\\x16\\\x16\\\x16', 2024-05-08 03:22:38.929714
b'p\x16p\x16p\x16', 2024-05-08 03:22:43.899841
b'\x84\x16\x84\x16\x84\x16', 2024-05-08 03:22:48.897448
b'\x98\x16\x98\x16\x98\x16', 2024-05-08 03:22:53.897256
b'\xac\x16\xac\x16\xac\x16', 2024-05-08 03:22:58.922053
b'\xc0\x16\xc0\x16\xc0\x16', 2024-05-08 03:23:03.895371
b'\xd4\x16\xd4\x16\xd4\x16', 2024-05-08 03:23:08.896761
b'\xe8\x16\xe8\x16\xe8\x16', 2024-05-08 03:23:13.899959
b'\xfc\x16\xfc\x16\xfc\x16', 2024-05-08 03:23:18.897666
b'\x10\x17\x10\x17\x10\x17', 2024-05-08 03:23:23.898118
b'$\x17$\x17$\x17', 2024-05-08 03:23:28.888986
b'8\x178\x178\x17', 2024-05-08 03:23:33.888432
b'L\x17L\x17L\x17', 2024-05-08 03:23:38.889938
b'`\x17`\x17`\x17', 2024-05-08 03:23:43.887156
b't\x17t\x17t\x17', 2024-05-08 03:23:48.888717
b'\x88\x17\x88\x17\x88\x17', 2024-05-08 03:23:53.887707
b'\x9c\x17\x9c\x17\x9c\x17', 2024-05-08 03:23:58.887371
b'\xb0\x17\xb0\x17\xb0\x17', 2024-05-08 03:24:03.895799
b'\xc4\x17\xc4\x17\xc4\x17', 2024-05-08 03:24:08.887552
b'\xd8\x17\xd8\x17\xd8\x17', 2024-05-08 03:24:13.881253
b'\xec\x17\xec\x17\xec\x17', 2024-05-08 03:24:18.878661
b'\x00\x18\x00\x18\x00\x18', 2024-05-08 03:24:23.879620
b'\x14\x18\x14\x18\x14\x18', 2024-05-08 03:24:28.878920
b'(\x18(\x18(\x18', 2024-05-08 03:24:33.880536
b'<\x18<\x18<\x18', 2024-05-08 03:24:38.880010
b'P\x18P\x18P\x18', 2024-05-08 03:24:43.880229
b'd\x18d\x18d\x18', 2024-05-08 03:24:48.878572
b'x\x18x\x18x\x18', 2024-05-08 03:24:53.876688
b'\x8c\x18\x8c\x18\x8c\x18', 2024-05-08 03:24:58.868407
b'\xa0\x18\xa0\x18\xa0\x18', 2024-05-08 03:25:03.868372
b'\xb4\x18\xb4\x18\xb4\x18', 2024-05-08 03:25:08.867807
b'\xc8\x18\xc8\x18\xc8\x18', 2024-05-08 03:25:13.868070
b'\xdc\x18\xdc\x18\xdc\x18', 2024-05-08 03:25:18.871135
b'\xf0\x18\xf0\x18\xf0\x18', 2024-05-08 03:25:23.867792
b'\x04\x19\x04\x19\x04\x19', 2024-05-08 03:25:28.868828
b'\x18\x19\x18\x19\x18\x19', 2024-05-08 03:25:33.870561
b',\x19,\x19,\x19', 2024-05-08 03:25:38.868724
b'@\x19@\x19@\x19', 2024-05-08 03:25:43.870060
b'T\x19T\x19T\x19', 2024-05-08 03:25:48.859081
b'h\x19h\x19h\x19', 2024-05-08 03:25:53.858692
b'|\x19|\x19|\x19', 2024-05-08 03:25:58.863178
b'\x90\x19\x90\x19\x90\x19', 2024-05-08 03:26:03.862222
b'\xa4\x19\xa4\x19\xa4\x19', 2024-05-08 03:26:08.882306
b'\xb8\x19\xb8\x19\xb8\x19', 2024-05-08 03:26:13.861084
b'\xcc\x19\xcc\x19\xcc\x19', 2024-05-08 03:26:18.856813
b'\xe0\x19\xe0\x19\xe0\x19', 2024-05-08 03:26:23.860632
b'\xf4\x19\xf4\x19\xf4\x19', 2024-05-08 03:26:28.859473
b'\x08\x1a\x08\x1a\x08\x1a', 2024-05-08 03:26:33.882947
b'\x1c\x1a\x1c\x1a\x1c\x1a', 2024-05-08 03:26:38.856966
b'0\x1a0\x1a0\x1a', 2024-05-08 03:26:43.850181
b'D\x1aD\x1aD\x1a', 2024-05-08 03:26:48.858446
